gene	cabbage1	cabbage2	kale1	kale2	kale3	TO10001	TO10002	TO10003
Bo9g183040	Bo9g183040	181	433	364	279	180	321	402	379
Bo9g183050	Bo9g183050	11	44	28	8	29	19	27	26
Bo9g183060	Bo9g183060	112	290	414	307	231	449	561	554
Bo9g183070	Bo9g183070	0	1	0	1	7	3	5	6
Bo9g183080	Bo9g183080	135	307	250	145	143	87	194	173
Bo9g183090	Bo9g183090	32	63	28	23	26	44	44	36
Bo9g183100	Bo9g183100	14	88	132	58	23	0	5	1
Bo9g183110	Bo9g183110	10	22	11	2	5	1	0	0
Bo9g183120	Bo9g183120	0	0	11	2	0	0	3	0
Bo9g183130	Bo9g183130	0	1	35	11	17	65	57	51
Bo9g183140	Bo9g183140	0	0	0	0	0	0	1	2
Bo9g183150	Bo9g183150	1	4	0	2	3	1	0	1
Bo9g183160	Bo9g183160	90	203	190	196	97	352	468	404
Bo9g183170	Bo9g183170	20	35	32	35	27	82	149	118
Bo9g183180	Bo9g183180	8	7	15	13	27	69	106	96
Bo9g183190	Bo9g183190	1	0	0	0	1	1	2	2
Bo9g183200	Bo9g183200	8	24	159	97	104	153	139	146
Bo9g183210	Bo9g183210	22	52	69	49	29	74	104	71
Bo9g183220	Bo9g183220	26	66	140	54	40	93	109	100
Bo9g183230	Bo9g183230	106	264	230	162	116	363	394	346
Bo9g183240	Bo9g183240	22	38	45	26	15	45	56	47
Bo9g183250	Bo9g183250	41	87	97	103	61	163	168	173
Bo9g183260	Bo9g183260	1341	2588	1841	1934	1032	1826	2518	2044
Bo9g183270	Bo9g183270	82	289	333	210	177	232	219	248
Bo9g183300	Bo9g183300	17	32	209	253	150	45	80	49
Bo9g183310	Bo9g183310	237	214	378	358	275	781	985	890
Bo9g183320	Bo9g183320	183	424	599	338	225	497	653	613
Bo9g183330	Bo9g183330	82	225	386	281	279	427	339	354
Bo9g183340	Bo9g183340	82	179	217	199	120	291	381	328
Bo9g183350	Bo9g183350	192	430	1318	1060	1059	1278	1005	964
Bo9g183360	Bo9g183360	0	0	0	1	3	0	1	0
Bo9g183380	Bo9g183380	9	11	31	33	41	35	51	51
Bo9g183390	Bo9g183390	0	0	0	0	0	0	2	1
Bo9g183400	Bo9g183400	184	407	303	259	106	481	773	574
Bo9g183410	Bo9g183410	2	1	16	8	20	0	1	2
Bo9g183420	Bo9g183420	6	30	34	13	10	38	58	58
Bo9g183430	Bo9g183430	166	390	267	245	106	320	457	365
Bo9g183440	Bo9g183440	0	0	1	0	1	6	5	5
Bo9g183450	Bo9g183450	12	35	74	62	41	28	35	36
Bo9g183460	Bo9g183460	22	69	35	30	33	69	129	100
Bo9g183470	Bo9g183470	85	244	272	150	141	187	273	271
Bo9g183480	Bo9g183480	469	699	401	405	222	778	959	829
Bo9g183490	Bo9g183490	36	49	60	36	51	39	50	43
Bo9g183500	Bo9g183500	3	1	22	4	14	0	0	0
Bo9g183510	Bo9g183510	27	119	65	80	36	23	38	31
Bo9g183520	Bo9g183520	11	35	87	141	51	29	28	23
Bo9g183530	Bo9g183530	236	340	269	250	173	526	693	652
Bo9g183540	Bo9g183540	96	164	212	115	96	260	284	243
Bo9g183550	Bo9g183550	2	4	0	1	0	1	1	2
Bo9g183560	Bo9g183560	1191	2253	2714	2828	1585	3350	3804	3549
Bo9g183570	Bo9g183570	86	271	416	211	195	401	440	428
Bo9g183580	Bo9g183580	37	106	83	54	31	79	103	70
Bo9g183590	Bo9g183590	10	25	7	5	4	9	10	8
Bo9g184590	Bo9g184590	57	183	132	98	56	202	188	160
Bo9g184600	Bo9g184600	6	24	22	15	12	15	14	13
Bo9g184610	Bo9g184610	19	52	34	24	19	43	41	39
Bo9g184620	Bo9g184620	2	1	1	1	2	0	0	3
Bo9g184630	Bo9g184630	0	2	12	17	7	5	9	9
Bo9g184640	Bo9g184640	47	213	114	118	58	190	243	186
Bo9g184660	Bo9g184660	15	35	64	36	28	33	24	27
Bo9g184670	Bo9g184670	61	141	256	156	155	255	245	200
Bo9g184680	Bo9g184680	18	40	21	17	9	26	36	25
Bo9g184690	Bo9g184690	83	227	185	183	114	211	273	276
Bo9g184700	Bo9g184700	1	9	10	24	22	5	7	6
Bo9g184710	Bo9g184710	59	168	290	251	187	475	383	384
Bo9g184720	Bo9g184720	3212	7052	5477	4616	2644	4005	5679	4848
Bo9g184730	Bo9g184730	23	17	217	77	77	9	6	10
Bo9g184740	Bo9g184740	27	55	29	35	32	41	62	54
Bo9g184750	Bo9g184750	22	58	28	7	16	67	48	35
Bo9g184760	Bo9g184760	80	198	262	178	147	131	112	142
Bo9g184770	Bo9g184770	1737	3519	9728	5373	7306	3241	4257	3912
Bo9g184780	Bo9g184780	1	7	4	7	1	6	4	7
Bo9g184790	Bo9g184790	101	223	139	100	91	207	211	223
Bo9g184800	Bo9g184800	0	2	0	1	0	1	2	2
Bo9g184810	Bo9g184810	0	3	0	0	3	1	2	2
Bo9g184820	Bo9g184820	0	0	0	0	2	0	0	1
Bo9g184830	Bo9g184830	2	16	3	3	1	1	4	4
Bo9g184840	Bo9g184840	310	820	351	247	166	517	498	453
Bo9g184850	Bo9g184850	244	472	222	207	113	453	686	571
Bo9g184860	Bo9g184860	10	43	37	34	29	32	62	69
Bo9g184870	Bo9g184870	0	0	9	8	7	23	22	25
Bo9g184880	Bo9g184880	23	54	249	115	144	44	10	12
Bo9g184890	Bo9g184890	58	163	134	121	91	259	218	209
Bo9g184910	Bo9g184910	0	0	0	0	0	2	0	2
Bo9g184920	Bo9g184920	4	17	16	11	10	97	88	90
Bo9g184930	Bo9g184930	0	0	1	0	21	9	24	30
Bo9g184940	Bo9g184940	57	125	79	83	41	90	90	96
Bo9g184950	Bo9g184950	7	11	2	6	3	2	12	14
Bo9g184960	Bo9g184960	107	212	243	143	83	142	217	210
Bo9g184970	Bo9g184970	15	44	35	34	30	52	113	121
Bo9g184980	Bo9g184980	5	14	2	0	8	27	31	20
Bo9g184990	Bo9g184990	23	55	236	148	105	180	238	242
Bo9g185000	Bo9g185000	7	24	8	6	4	6	14	6
Bo9g185010	Bo9g185010	30	54	40	62	21	11	7	5
Bo9g185020	Bo9g185020	36	107	115	80	69	106	98	102
Bo9g185030	Bo9g185030	2	3	9	6	6	0	1	2
Bo9g185040	Bo9g185040	11	43	10	8	4	0	0	0
Bo9g185050	Bo9g185050	20	75	99	91	70	106	96	96
Bo9g185060	Bo9g185060	0	0	0	0	0	0	6	4
Bo9g185070	Bo9g185070	12	36	15	4	9	17	54	43
Bo9g186070	Bo9g186070	0	0	0	0	0	1	0	2
Bo9g186080	Bo9g186080	0	0	0	0	8	13	10	10
Bo9g186090	Bo9g186090	1	2	2	1	9	11	21	11
Bo9g186100	Bo9g186100	0	0	0	0	3	2	6	0
Bo9g186110	Bo9g186110	33	85	162	122	134	186	169	169
Bo9g186120	Bo9g186120	0	2	1	0	1	1	1	6
Bo9g186130	Bo9g186130	0	0	0	0	0	0	2	0
Bo9g186140	Bo9g186140	10	19	7	1	4	1	12	12
Bo9g186160	Bo9g186160	0	0	2	3	0	0	0	0
Bo9g186170	Bo9g186170	31	61	16	29	6	39	45	37
Bo9g186180	Bo9g186180	8	19	16	13	5	23	18	17
Bo9g186190	Bo9g186190	81	159	84	73	66	94	140	133
Bo9g186200	Bo9g186200	19	41	97	76	66	81	81	87
Bo00285s010	Bo00285s010	0	0	2	2	0	1	9	8
Bo00285s020	Bo00285s020	0	0	36	13	13	0	0	0
Bo00285s030	Bo00285s030	0	0	0	0	0	0	1	1
Bo00285s040	Bo00285s040	7	5	259	134	171	29	209	293
Bo00285s070	Bo00285s070	1	0	127	58	67	7	2	2
Bo00285s080	Bo00285s080	0	0	0	0	5	0	5	1
Bo00285s090	Bo00285s090	0	0	0	0	2	0	1	0
Bo00285s100	Bo00285s100	0	0	0	2	3	0	0	1
Bo00285s110	Bo00285s110	5	2	14	3	3	11	42	47
Bo00285s120	Bo00285s120	6	3	1	0	0	393	486	562
Bo00285s130	Bo00285s130	0	0	1	0	1	0	1	4
Bo00285s140	Bo00285s140	0	0	0	0	1	0	2	7
Bo00285s150	Bo00285s150	0	0	0	1	2	0	0	0
Bo00285s160	Bo00285s160	177	592	1458	1115	799	81	78	81
Bo00285s170	Bo00285s170	0	0	0	7	4	5	11	8
Bo00285s190	Bo00285s190	0	0	0	0	2	3	2	0
Bo00285s200	Bo00285s200	0	0	0	0	0	1	9	5
Bo00285s210	Bo00285s210	0	0	0	0	1	3	5	1
Bo00285s220	Bo00285s220	1	0	1	1	2	23	16	24
Bo00285s230	Bo00285s230	0	5	9	15	3	31	32	35
Bo00285s240	Bo00285s240	176	293	388	384	246	530	753	592
Bo00285s250	Bo00285s250	0	0	7	4	6	46	35	32
Bo00285s260	Bo00285s260	0	0	0	0	0	0	2	0
Bo00285s280	Bo00285s280	0	0	0	0	0	1	0	1
Bo00285s290	Bo00285s290	0	0	3	0	0	2	1	0
Bo00285s300	Bo00285s300	0	0	0	0	3	2	25	11
Bo00285s310	Bo00285s310	11	20	17	7	11	3	12	12
Bo00285s330	Bo00285s330	0	0	31	22	16	3	0	0
Bo00285s340	Bo00285s340	5942	11129	9660	9248	4591	6562	10794	10141
Bo00285s350	Bo00285s350	0	0	0	0	0	4	10	5
Bo00285s360	Bo00285s360	27	35	26	18	18	33	35	33
Bo00285s370	Bo00285s370	6589	13180	10943	8178	6198	8809	9583	9203
Bo00285s380	Bo00285s380	11	29	61	48	39	48	51	36
Bo00285s390	Bo00285s390	82	164	243	116	88	175	137	98
Bo00285s400	Bo00285s400	1	13	84	73	52	51	17	18
Bo00285s410	Bo00285s410	299	481	846	468	380	703	685	619
Bo00285s420	Bo00285s420	121	373	521	462	327	544	495	519
Bo00285s430	Bo00285s430	289	916	1493	942	968	252	364	234
Bo00285s440	Bo00285s440	69	100	123	78	59	239	240	285
Bo00285s450	Bo00285s450	0	1	2	0	2	1	3	3
Bo00285s460	Bo00285s460	0	0	337	193	155	313	368	403
Bo00285s470	Bo00285s470	0	0	13	4	5	14	3	14
Bo00285s480	Bo00285s480	0	0	0	0	1	0	4	1
Bo00285s490	Bo00285s490	1	0	37	19	20	49	29	30
Bo00285s500	Bo00285s500	0	0	0	0	1	0	0	1
Bo00285s510	Bo00285s510	247	508	478	296	191	552	632	591
Bo00285s520	Bo00285s520	0	0	0	0	1	1	1	1
Bo00285s540	Bo00285s540	6	15	5	7	4	12	23	8
Bo00285s550	Bo00285s550	88	276	470	295	235	338	294	344
Bo00285s560	Bo00285s560	0	2	5	5	7	25	21	26
Bo00285s570	Bo00285s570	32	45	53	53	46	91	79	65
Bo00285s580	Bo00285s580	0	0	1	0	5	4	4	0
Bo00285s590	Bo00285s590	0	0	1	0	2	0	0	0
Bo00285s600	Bo00285s600	0	0	0	0	3	2	13	7
Bo00285s620	Bo00285s620	12	29	12	22	14	18	29	25
Bo00285s630	Bo00285s630	27	87	116	95	76	122	171	166
Bo00285s640	Bo00285s640	93	272	304	224	132	194	196	186
Bo00285s650	Bo00285s650	98	243	209	126	106	328	409	356
Bo00285s660	Bo00285s660	0	0	0	0	1	1	3	1
Bo00418s010	Bo00418s010	41	133	6	2	13	8	11	7
Bo00418s020	Bo00418s020	1	3	605	227	221	566	675	524
Bo00418s030	Bo00418s030	15	50	329	100	117	160	203	184
Bo00418s040	Bo00418s040	0	0	0	1	3	0	5	2
Bo00418s050	Bo00418s050	0	0	0	0	0	0	1	1
Bo00418s060	Bo00418s060	1	0	0	0	2	3	3	3
Bo00418s080	Bo00418s080	0	0	0	1	1	1	2	1
Bo00418s090	Bo00418s090	0	0	0	0	5	30	20	15
Bo00418s100	Bo00418s100	0	0	0	0	2	35	33	28
Bo00418s110	Bo00418s110	0	0	22	9	9	2	5	5
Bo00418s120	Bo00418s120	0	0	13	10	7	21	57	46
Bo00418s130	Bo00418s130	4	3	0	0	3	2	5	6
Bo00418s150	Bo00418s150	0	0	26	13	14	48	46	42
Bo00418s160	Bo00418s160	0	0	0	0	0	1	3	3
Bo00418s170	Bo00418s170	0	0	0	0	0	0	1	3
Bo00418s200	Bo00418s200	0	0	0	0	1	1	1	0
Bo00434s020	Bo00434s020	0	0	0	0	0	0	4	3
Bo00434s030	Bo00434s030	1	0	0	1	3	1	8	6
Bo00434s040	Bo00434s040	0	0	0	0	0	1	2	3
Bo00434s050	Bo00434s050	0	0	0	0	0	1	5	4
Bo00434s060	Bo00434s060	0	0	0	0	0	3	5	7
Bo00434s080	Bo00434s080	0	0	1	1	9	5	12	12
Bo00434s090	Bo00434s090	0	0	0	1	1	0	0	0
Bo00434s100	Bo00434s100	0	0	0	0	2	0	1	2
Bo00434s110	Bo00434s110	2	0	0	3	4	17	42	39
Bo00434s130	Bo00434s130	178	390	442	226	161	166	341	293
Bo00452s010	Bo00452s010	0	0	0	0	0	0	1	1
Bo00452s030	Bo00452s030	1	0	0	0	0	2	0	2
Bo00452s060	Bo00452s060	0	0	0	0	1	2	1	1
Bo00452s070	Bo00452s070	19	45	56	66	41	24	30	41
Bo00452s090	Bo00452s090	0	0	0	0	1	1	13	8
Bo00452s100	Bo00452s100	0	0	0	0	0	0	2	1
Bo00452s110	Bo00452s110	0	0	0	0	2	0	1	1
Bo00452s120	Bo00452s120	0	0	0	0	0	0	3	1
Bo00452s130	Bo00452s130	13	30	39	23	14	63	45	37
Bo00452s140	Bo00452s140	0	1	24	10	10	32	37	44
Bo00452s150	Bo00452s150	28	54	79	76	75	89	118	78
Bo00452s160	Bo00452s160	5	29	0	1	1	0	0	1
Bo00452s170	Bo00452s170	2	0	1	0	1	5	20	15
Bo00452s180	Bo00452s180	0	0	0	0	0	4	5	2
Bo00452s190	Bo00452s190	0	0	0	0	0	2	2	2
Bo00452s200	Bo00452s200	0	0	0	0	2	1	2	0
Bo00534s010	Bo00534s010	4	6	0	0	0	14	23	16
Bo00534s030	Bo00534s030	0	1	0	0	0	1	5	3
Bo00534s040	Bo00534s040	2	0	0	0	0	5	3	5
Bo00534s050	Bo00534s050	0	3	0	0	0	2	7	3
Bo00534s060	Bo00534s060	32	90	1	3	0	98	146	138
Bo00534s070	Bo00534s070	82	269	212	137	99	221	225	176
Bo00534s080	Bo00534s080	0	0	3	1	0	0	0	0
Bo00534s090	Bo00534s090	87	180	154	90	78	118	173	126
Bo00534s100	Bo00534s100	0	1	19	13	5	4	3	7
Bo00534s110	Bo00534s110	3	3	11	4	8	4	24	21
Bo00534s120	Bo00534s120	0	0	0	0	0	0	1	4
Bo00534s130	Bo00534s130	1	6	0	0	0	4	7	4
Bo00534s140	Bo00534s140	8	10	0	0	0	9	18	9
Bo00534s150	Bo00534s150	47	101	139	105	82	129	118	146
Bo00534s160	Bo00534s160	22	81	40	30	18	57	66	66
Bo00534s170	Bo00534s170	55	117	62	39	32	109	115	116
Bo00534s180	Bo00534s180	244	529	363	244	188	383	431	324
Bo00534s200	Bo00534s200	14	44	81	65	53	63	42	33
Bo00534s210	Bo00534s210	107	263	290	180	107	298	350	342
Bo00534s230	Bo00534s230	0	0	4	5	6	3	3	1
Bo00576s010	Bo00576s010	0	0	6	2	0	0	0	1
Bo00576s020	Bo00576s020	0	1	0	0	3	1	6	7
Bo00576s030	Bo00576s030	0	0	0	1	0	2	4	6
Bo00576s040	Bo00576s040	8	6	8	6	5	0	2	0
Bo00576s050	Bo00576s050	0	0	1	1	1	0	2	0
Bo00576s060	Bo00576s060	28	83	79	28	33	89	69	74
Bo00576s070	Bo00576s070	1	3	1	0	2	0	2	5
Bo00576s080	Bo00576s080	1	0	4	13	3	0	1	1
Bo00576s100	Bo00576s100	39	111	122	106	63	85	132	128
Bo00576s110	Bo00576s110	112	291	298	187	160	347	441	338
Bo00576s120	Bo00576s120	25	88	99	84	87	116	117	100
Bo00576s140	Bo00576s140	0	0	0	2	2	3	3	1
Bo00576s150	Bo00576s150	0	0	0	0	5	11	15	8
Bo00576s170	Bo00576s170	0	0	1	0	1	2	3	1
Bo00576s180	Bo00576s180	218	479	670	516	286	505	723	572
Bo00578s010	Bo00578s010	0	0	0	0	0	1	3	2
Bo00578s020	Bo00578s020	20	60	59	38	31	98	85	80
Bo00578s030	Bo00578s030	22	80	73	53	33	54	50	35
Bo00578s040	Bo00578s040	207	750	89	57	46	100	33	28
Bo00578s060	Bo00578s060	7	31	40	13	16	25	27	27
Bo00578s070	Bo00578s070	0	0	2	1	2	0	0	0
Bo00578s080	Bo00578s080	0	0	0	0	0	3	0	0
Bo00578s100	Bo00578s100	256	522	410	235	139	392	649	578
Bo00578s110	Bo00578s110	125	453	614	329	310	340	378	409
Bo00578s120	Bo00578s120	5	17	4	1	3	1	3	0
Bo00578s130	Bo00578s130	1135	1766	3396	1741	2150	417	537	682
Bo00578s140	Bo00578s140	346	667	1052	477	436	397	411	371
Bo00578s150	Bo00578s150	0	4	1	0	1	1	3	3
Bo00578s160	Bo00578s160	0	0	0	0	0	9	10	3
Bo00578s170	Bo00578s170	54	80	402	281	189	1651	2077	2128
Bo00578s180	Bo00578s180	309	809	609	407	287	278	483	426
Bo00578s190	Bo00578s190	55	85	168	122	94	197	152	160
Bo00578s200	Bo00578s200	0	0	0	0	2	2	1	2
Bo00578s220	Bo00578s220	0	0	0	2	0	2	0	0
Bo00578s230	Bo00578s230	0	1	8	9	12	20	25	13
Bo00578s240	Bo00578s240	0	0	0	0	0	2	2	0
Bo00578s250	Bo00578s250	0	0	1	1	0	1	0	0
Bo00578s260	Bo00578s260	0	1	0	0	1	4	8	15
Bo00578s270	Bo00578s270	3	5	21	6	18	0	4	3
Bo00578s280	Bo00578s280	10	34	30	31	30	23	24	20
Bo00579s010	Bo00579s010	37	48	50	35	39	60	75	66
Bo00579s020	Bo00579s020	46	113	167	143	92	175	163	144
Bo00579s030	Bo00579s030	0	3	15	2	6	8	3	3
Bo00579s040	Bo00579s040	0	0	0	0	0	5	1	3
Bo00579s050	Bo00579s050	7	22	62	23	16	14	16	7
Bo00579s060	Bo00579s060	111	208	339	234	155	525	573	551
Bo00579s070	Bo00579s070	0	0	0	0	0	0	3	3
Bo00579s080	Bo00579s080	43	132	34	31	19	123	173	153
Bo00579s090	Bo00579s090	0	0	0	0	0	5	4	1
Bo00579s100	Bo00579s100	0	0	0	1	3	6	3	0
Bo00579s110	Bo00579s110	2	2	0	0	2	0	0	0
Bo00579s120	Bo00579s120	0	3	4	7	2	0	0	1
Bo00579s130	Bo00579s130	0	0	6	2	0	13	18	28
Bo00579s140	Bo00579s140	0	3	8	5	7	18	20	12
Bo00579s150	Bo00579s150	0	0	0	1	4	1	1	0
Bo00579s160	Bo00579s160	0	0	0	0	0	0	2	2
Bo00579s180	Bo00579s180	0	0	9	9	5	0	0	0
Bo00579s200	Bo00579s200	0	0	0	0	0	6	7	6
Bo00579s210	Bo00579s210	0	0	1	1	1	6	1	5
Bo00579s220	Bo00579s220	0	0	0	1	1	11	26	26
Bo00579s230	Bo00579s230	2	14	1	0	0	3	3	4
Bo00579s240	Bo00579s240	0	1	0	4	6	1	5	2
Bo00579s250	Bo00579s250	0	0	0	0	0	0	1	1
Bo00579s260	Bo00579s260	0	3	0	0	3	2	3	4
Bo00579s270	Bo00579s270	12	9	3	1	0	0	2	0
Bo00580s010	Bo00580s010	0	0	0	0	0	0	2	3
Bo00580s020	Bo00580s020	0	0	0	1	4	1	9	9
Bo00580s030	Bo00580s030	0	0	0	1	1	1	3	2
Bo00580s040	Bo00580s040	0	0	0	0	0	0	1	1
Bo00580s050	Bo00580s050	0	0	0	1	0	3	6	7
Bo00580s060	Bo00580s060	0	0	0	0	0	1	4	2
Bo00580s070	Bo00580s070	0	0	0	0	0	2	2	0
Bo00580s080	Bo00580s080	0	0	0	0	0	3	17	11
Bo00580s090	Bo00580s090	0	0	0	0	0	1	11	5
Bo00581s010	Bo00581s010	205	438	421	292	187	321	443	399
Bo00581s030	Bo00581s030	262	797	1100	565	450	361	512	391
Bo00581s060	Bo00581s060	18	37	57	36	17	30	38	26
Bo00581s080	Bo00581s080	0	3	0	0	0	0	2	0
Bo00581s100	Bo00581s100	0	0	0	0	0	1	4	3
Bo00581s110	Bo00581s110	0	0	0	0	1	2	5	6
Bo00581s120	Bo00581s120	77	202	260	186	145	273	207	241
Bo00581s130	Bo00581s130	2	1	4	3	4	21	11	16
Bo00581s140	Bo00581s140	0	0	2	0	2	0	0	0
Bo00581s150	Bo00581s150	171	410	634	748	478	411	502	496
Bo00613s010	Bo00613s010	48	208	50	25	22	65	97	89
Bo00613s020	Bo00613s020	0	1	0	0	2	2	3	4
Bo00613s030	Bo00613s030	0	4	0	1	2	0	7	6
Bo00613s040	Bo00613s040	0	0	0	1	3	3	0	1
Bo00613s060	Bo00613s060	1016	2326	1495	1055	652	965	1185	1016
Bo00613s070	Bo00613s070	0	0	0	0	2	2	3	5
Bo00613s080	Bo00613s080	0	0	11	1	1	2	5	2
Bo00613s090	Bo00613s090	12	11	3	3	5	69	133	116
Bo00613s120	Bo00613s120	33	69	2	0	1	167	244	286
Bo00613s130	Bo00613s130	2	0	0	2	2	4	10	18
Bo00613s150	Bo00613s150	0	0	0	0	0	0	7	6
Bo00613s160	Bo00613s160	1	1	3	2	5	8	55	101
Bo00613s170	Bo00613s170	0	2	0	0	0	46	66	46
Bo00613s180	Bo00613s180	0	0	95	100	63	0	3	1
Bo00613s190	Bo00613s190	0	0	274	190	108	0	0	0
Bo00613s200	Bo00613s200	28	41	68	76	115	111	309	274
Bo00613s210	Bo00613s210	0	0	0	1	1	6	3	4
Bo00613s220	Bo00613s220	0	0	1	0	0	0	5	7
Bo00615s010	Bo00615s010	117	374	342	237	147	245	313	238
Bo00615s020	Bo00615s020	1	0	0	0	0	1	4	2
Bo00615s030	Bo00615s030	35	72	41	32	12	48	69	66
Bo00615s040	Bo00615s040	11	38	15	7	9	24	44	24
Bo00615s050	Bo00615s050	68	146	82	41	31	56	84	72
Bo00615s060	Bo00615s060	1	1	1	1	2	0	6	7
Bo00615s080	Bo00615s080	0	2	0	0	1	0	0	0
Bo00615s090	Bo00615s090	0	0	0	1	1	0	0	0
Bo00615s100	Bo00615s100	0	0	0	0	1	1	1	0
Bo00615s120	Bo00615s120	82	219	396	204	156	206	214	201
Bo00615s130	Bo00615s130	12	29	18	4	6	13	22	17
Bo00615s140	Bo00615s140	19	54	92	61	60	83	92	74
Bo00615s150	Bo00615s150	624	1310	1197	714	508	1082	1408	1237
Bo00615s160	Bo00615s160	5	19	23	17	14	3	4	4
Bo00615s170	Bo00615s170	4	1	366	181	147	1246	1561	1366
Bo00615s190	Bo00615s190	1	0	1	2	0	0	1	0
Bo00615s200	Bo00615s200	1	6	21	25	14	11	15	7
Bo00615s210	Bo00615s210	24	40	30	28	16	50	61	52
Bo00615s220	Bo00615s220	3	7	5	4	4	20	52	43
Bo00615s230	Bo00615s230	0	0	1	0	1	0	0	0
Bo00615s240	Bo00615s240	0	0	2	0	1	0	0	1
Bo00615s250	Bo00615s250	1	7	6	3	3	7	7	3
Bo00615s260	Bo00615s260	0	0	0	0	1	0	1	0
Bo00615s270	Bo00615s270	0	0	2	1	11	1	2	0
Bo00616s020	Bo00616s020	1	0	3	0	5	1	14	14
Bo00616s030	Bo00616s030	262	122	594	201	257	419	1290	1305
Bo00616s050	Bo00616s050	0	0	0	0	0	1	2	1
Bo00616s060	Bo00616s060	3	3	6	2	1	14	38	72
Bo00616s090	Bo00616s090	5	9	35	18	11	26	143	187
Bo00616s100	Bo00616s100	1	0	1	2	2	4	9	16
Bo00616s110	Bo00616s110	0	1	1	0	0	5	19	18
Bo00616s120	Bo00616s120	0	0	0	0	1	2	5	3
Bo00616s140	Bo00616s140	6	9	5	5	4	109	199	188
Bo00616s160	Bo00616s160	0	0	12	7	2	1	10	6
Bo00616s170	Bo00616s170	0	0	0	0	0	5	3	5
Bo00616s180	Bo00616s180	47	120	103	120	61	130	167	137
Bo00626s010	Bo00626s010	0	0	0	0	1	2	1	0
Bo00626s030	Bo00626s030	0	0	0	0	1	0	1	0
Bo00626s040	Bo00626s040	0	0	0	1	2	4	6	2
Bo00626s050	Bo00626s050	2	3	144	88	82	110	92	87
Bo00626s060	Bo00626s060	42	150	247	188	122	224	276	246
Bo00629s010	Bo00629s010	0	1	0	0	0	3	5	5
Bo00629s020	Bo00629s020	37	49	80	48	70	190	270	331
Bo00629s030	Bo00629s030	0	0	0	0	2	0	2	1
Bo00629s040	Bo00629s040	0	0	0	0	0	0	2	1
Bo00629s060	Bo00629s060	0	3	0	0	1	3	4	5
Bo00629s080	Bo00629s080	0	0	18	5	3	4	1	5
Bo00629s090	Bo00629s090	0	0	0	0	0	2	4	4
Bo00629s100	Bo00629s100	0	0	1	0	2	0	1	0
Bo00629s110	Bo00629s110	11	26	18	14	13	23	38	45
Bo00629s120	Bo00629s120	5	18	1	0	2	2	10	6
Bo00629s130	Bo00629s130	0	0	0	0	2	0	2	0
Bo00629s140	Bo00629s140	108	232	323	212	124	216	340	311
Bo00629s150	Bo00629s150	0	0	0	0	2	1	4	2
Bo00629s160	Bo00629s160	21	58	105	56	63	135	121	135
Bo00629s170	Bo00629s170	26	77	38	58	42	103	76	75
Bo00629s180	Bo00629s180	5	5	118	92	92	153	219	195
Bo00629s190	Bo00629s190	89	240	332	254	160	148	218	167
Bo00629s200	Bo00629s200	39	91	120	63	52	74	114	74
Bo00629s210	Bo00629s210	0	1	0	0	0	1	2	1
Bo00629s220	Bo00629s220	17	46	218	125	94	154	134	123
Bo00629s230	Bo00629s230	21	48	64	38	35	116	78	63
Bo00629s240	Bo00629s240	7	16	0	0	0	16	24	26
Bo00640s010	Bo00640s010	0	1	0	0	1	4	16	11
Bo00640s020	Bo00640s020	0	0	0	1	0	3	0	0
Bo00640s030	Bo00640s030	0	0	0	1	1	0	0	1
Bo00640s040	Bo00640s040	0	0	0	0	1	1	2	1
Bo00640s060	Bo00640s060	0	0	0	0	0	1	3	4
Bo00640s070	Bo00640s070	0	0	1	0	2	5	17	20
Bo00640s080	Bo00640s080	0	0	0	0	2	0	0	0
Bo00640s100	Bo00640s100	0	0	0	0	1	0	3	5
Bo00641s010	Bo00641s010	68	172	223	128	87	205	233	217
Bo00641s030	Bo00641s030	0	0	0	0	0	0	0	3
Bo00641s040	Bo00641s040	4	15	0	2	0	3	1	0
Bo00641s050	Bo00641s050	0	0	12	8	8	1	4	6
Bo00641s070	Bo00641s070	0	0	0	0	1	1	4	2
Bo00641s080	Bo00641s080	2	7	4	2	1	6	6	5
Bo00641s090	Bo00641s090	0	0	1	0	2	1	0	0
Bo00641s100	Bo00641s100	1	0	1	1	3	2	0	1
Bo00641s110	Bo00641s110	7	10	15	7	15	30	22	15
Bo00641s120	Bo00641s120	8	11	12	7	7	6	18	18
Bo00641s130	Bo00641s130	0	0	0	0	3	11	29	27
Bo00641s140	Bo00641s140	0	0	0	0	0	1	2	2
Bo00667s010	Bo00667s010	0	0	0	0	1	0	3	4
Bo00667s020	Bo00667s020	1	6	8	2	8	7	13	13
Bo00667s030	Bo00667s030	0	0	0	0	12	7	24	28
Bo00667s040	Bo00667s040	0	0	0	0	1	0	2	3
Bo00667s060	Bo00667s060	285	817	846	687	487	495	699	634
Bo00667s070	Bo00667s070	51	189	97	59	42	109	140	134
Bo00667s080	Bo00667s080	1	1	1	0	2	1	1	1
Bo00667s090	Bo00667s090	0	0	0	0	0	5	11	9
Bo00667s100	Bo00667s100	0	0	0	1	3	6	4	7
Bo00667s110	Bo00667s110	13	21	21	11	5	6	12	11
Bo00667s120	Bo00667s120	33	87	78	60	48	137	166	185
Bo00667s130	Bo00667s130	0	0	0	1	4	0	2	1
Bo00667s140	Bo00667s140	90	214	172	102	71	147	189	139
Bo00667s150	Bo00667s150	0	0	0	0	1	0	1	1
